theta1,theta2,theta3,theta4,d_min
-3.238490612252965,-0.6797008446109056,3.45284326646948,-0.042823585690703325,0
-4.048800753803922,-1.4884618522280981,5.82256369751025,4.466865048582188,0
-2.14699626762609,0.7437287256105303,4.749531653673549,-1.576732958201342,0
-3.6545842871757888,-2.0121668971290987,-0.22904979489112431,0.8087720653112829,0
-3.8308957805389734,-1.8924878234331146,-0.9422589160337669,-1.6329963398391962,0
-2.2695308102904734,-1.2986050577231287,3.702067013724702,4.241723738829237,0
-2.3052599272334446,0.6778283790727753,4.701638259565255,-5.97893233456888,0
-2.568780120423523,-0.3576509182407155,2.387992225905454,-4.227800246122852,0
-2.3610488975370267,-1.8577935093961087,1.4910576138107041,-5.776406675997935,0
-1.3433780516585263,2.007737618672039,-3.588060380141368,-4.526326903510244,0
-1.5820993157419,-0.8039433362959723,-5.064064524729559,5.618336634363833,0
-4.967391552459157,0.44088421273925693,5.958679066247114,-5.265964883165597,0
-4.011165722073761,0.9900322618575919,1.6859844906221078,-0.8914319157508963,0
-4.166052613603236,0.8800941420406287,0.4345854361932977,6.198900039642804,0
-4.086003281347708,1.2442870779326682,2.584810365586372,-2.489833274286549,0
-3.1631385483623036,1.9120436187069667,5.474578721259172,4.238695341974478,0
-0.945154887901059,-0.14972856196096362,4.203928263946314,-4.323683652559283,0
-3.771260005282455,-0.759753200563001,0.8471483061795011,-1.2907497335013298,0
-2.20319113286012,-1.3099929130987844,5.887529156301681,-2.3781834353816005,0
-2.750712262352347,1.024380502762158,5.832527327836975,-5.0957671681906325,0
-4.134707463440005,1.4167053135100498,4.145040890237394,5.977273107020777,0
-3.6905763780310448,-1.3651181567665445,-4.6856931747060475,3.715104378497144,0
-4.962903113952225,2.0435832026348995,5.010454998585652,5.925855962202694,0
-3.463215242864248,-0.0360539228957899,-0.5475675447528223,-1.4275512972768363,0
-1.1398636443954873,0.6559299487292836,-5.152699365244987,-5.307402769128896,0
-1.1595212449717613,0.4570816674287572,5.409397176120433,1.4094958679400431,0
-2.3040891388201628,-0.3122915098931647,-3.694903399756625,5.975244466334137,0
-1.5746261821013747,-1.2968031865349725,5.478382261400863,5.993540687724329,0
-4.547648106261588,1.3891389963997787,-4.3507609833257535,-5.484594307495871,0
-1.0208345302731168,-1.0035357935543507,5.180356881473261,0.46746917920091047,0
-2.8158401369102397,-0.22977931817628705,3.775330275663557,1.479428690830125,0
-1.9245252334555154,-1.4277936612769593,-1.910366256497201,-5.1423270247948825,0
-4.3394337606266875,0.6557448005964064,5.597912266915384,-1.5284286309899047,0
-2.1883497603767426,-1.710039983394689,-3.983921843386935,-2.2515794659446478,0
-4.861408797481375,1.3798264853329818,-0.8194175800783805,-3.40821123056384,1
-2.8965180121465015,-1.7722258538820541,5.48457132982599,-3.9199310473018527,0
-1.0889200132924914,-1.281147335813067,0.24554295225775746,0.10290300961475474,0
-4.206439219061798,-0.20613432216982086,-0.17231550485749203,-0.27699094590772244,0
-4.985603170402871,-2.1979150140561563,1.1675352872391773,-3.416724780876829,1
-1.3461817658878696,1.8342554097853676,6.046221991737702,-0.3892962076008377,0
-3.3473601877495804,1.0974629619497112,-5.522244918707775,4.047002138938216,0
-4.0895820964242695,-0.7698110029678902,-0.9021865143285508,1.7324855077378603,0
-1.0047412612209916,-0.845655834870273,-1.9132191464610546,2.0413717052394693,0
-4.369303278022635,0.040840069886701524,-1.6213412414366353,-0.9409730000225123,0
-1.3840991613840474,-0.5969930101051764,2.971358049533607,-0.5060491264628837,0
-1.7613666494177882,0.4150353221436296,-4.632691075040043,-3.7857891860467707,1
-3.109880080318549,-0.7534881729836418,4.9572798590597555,-2.8563135924564005,1
-4.348777961273511,-1.3473927101383567,-4.340446014441891,-3.7973027028817277,1
-3.2134565698101683,-1.096276949620205,4.80828910938802,3.272458045487128,1
-3.900560006417143,1.8460267193229387,-1.7875061480337635,-0.2712341283513249,0
-1.0461290839625272,1.38332456320695,-2.4073349583522763,-4.681410948987267,0
-2.894678590648412,-0.6666794799672464,-5.401658708650624,-0.23709384185483895,0
-3.8319455072056314,0.4821779292666504,3.9573180885075514,-0.6500976473771756,0
-1.0153821390758075,0.23002282891260561,-1.7482193485960078,-4.0649739601924155,0
-2.759661515100191,-0.9173106482119171,-3.253955417836239,3.1623657079386165,1
-2.2494113405005565,-0.18914801333651132,-4.636017444517782,-0.7683994253675248,0
-3.609844154109231,-1.4209646519586352,-3.315874381485859,3.30523295213795,1
-3.811243554354461,-0.7279834862746106,1.7960601971608563,4.611683794180228,0
-1.152737098440574,-0.5911237751696121,4.895630099740752,5.132119576738863,0
-1.1387011797049897,-1.107052293403578,-5.260705754675825,-6.0814822236719195,0
-4.272170916216522,1.686875475920599,-1.163528408441068,0.8561819322195383,0
-2.9692607840521954,1.6138960530750266,-4.915266783025984,-3.4517685137143492,1
-0.9287774584614281,0.7918394331688128,6.2149921230781,4.683774925821777,0
-2.1335108377456344,-0.4995546128501167,-1.2351298768422323,-2.912851083453879,1
-2.05515447591602,2.002238927523822,-1.9513104654140818,0.7159423804310148,0
-3.018913029807042,0.5132735398985759,-3.828469745477685,-5.552206472601088,0
-2.6155468947875677,-2.157599379707995,4.1965584035464785,2.2774981769825215,0
-1.2128751252684316,-0.37067974034487605,3.918571810972444,-2.955220914618611,1
-2.8401996273950076,-1.9018247734132772,2.2320201975481373,3.9497918829485306,0
-2.770614217210805,0.260637276828513,5.834357209908373,-2.956654076852252,1
-3.2750437688775342,0.9346255993634358,-3.1018835408831746,3.4639360456498567,1
-3.878529074184434,0.6811937524951119,4.209179935974016,-3.6037788239485304,0
-3.2271046672773895,1.4941441680739929,6.205616822001875,-5.79462746857433,0
-3.2166837867601874,-0.8212935769215854,3.892855649747575,-5.161632416257332,0
-5.05147643199143,0.48667298247419266,-1.6134173024160985,-3.9082145588259745,0
-4.845400736199592,-0.8571527346136416,-0.25852154043800724,4.544389087769136,0
-3.310754178539838,-1.8849164468067354,6.0663188744909915,-1.1072463898197693,0
-3.981704913018331,0.9450664579417674,-3.1918026272164637,2.8864794935640044,1
-3.4349875900485296,1.3232610335985626,-0.39901354448858495,-3.7609353602012816,0
-2.453916058293568,-1.1935523743153045,-2.644762873698704,3.718519222180938,1
-3.2519132529407786,-1.391659334494994,-2.9386522398718844,-2.836872015271079,1
-2.5894127294637235,-0.6064385168772455,5.574107503382613,-1.2302796551472088,0
-1.2272547443084139,1.3342860900886908,-1.2661069986181515,-5.838932852462588,0
-3.320100122177422,-2.131252438330401,3.5532902435968525,-3.6306640805817656,0
-4.205005932563884,0.8771545828981773,4.375662271007177,-3.4205759962018707,1
-2.3077482480240565,1.4793383672259202,-2.439149127043594,1.4935897475394855,0
-3.561252081417665,0.22786369179670984,3.5273297327592426,5.507703924550987,0
-4.3959846740197674,0.35568918111220515,4.7310774227213885,0.34486783371134067,0
-1.4151415807910324,-0.5506018265568005,3.1318719429395143,-2.6645427568351865,1
-3.3114577929388664,-2.132165378176326,0.03610920847323662,0.0662781440012834,0
-1.831943376905666,1.7434564416502125,3.603355751012347,5.18921110436093,0
-2.828480476975033,1.5824201013076165,2.235326467965762,0.29001667094819616,0
-4.57001966292707,1.7816543755206022,5.785466147498139,2.786264332854185,1
-1.601403559874087,-1.7696307001623153,-1.8582435315551686,1.736087824754791,0
-2.8204556549705013,-0.36702732101166746,-5.101773730462975,-1.100571076426859,0
-4.851137444678945,0.5237639370327671,3.6146782040242416,-1.4722434754799885,0
-0.9254911632958374,0.8329841031815257,-2.4954163077575515,3.39362550603546,1
-1.5904963323501584,2.20629999694463,1.9905184510197467,4.139718338116455,0
-1.8571543100029495,-1.914862663705524,2.661687700992549,0.7978518563373891,0
-1.6999270519842962,1.697151752370893,-1.90565490372411,4.585658912797743,0
-1.2508345000721985,-0.878964661942311,5.591062493144904,-5.640937974114617,0
-2.207408434471359,1.7595121773768998,4.6046069318501255,3.0906138157296246,1
-2.4962185708848312,0.7533701076099293,0.39303700052167834,3.507630491299497,1
-2.043013385641946,0.6309624187224161,-5.9385924032703326,5.758952092331682,0
-2.210639867739181,-1.900341954983248,3.064573717049085,0.39705825881471846,0
-0.9863879081837377,2.076604107703656,1.7639165040217355,-3.748720709071667,1
-1.8729112886788726,1.1284053769952447,-1.8894810401624547,0.9873327679653059,0
-4.48950710175777,-0.01934905296776135,5.060332156636361,5.299032681629957,0
-4.756129555134546,1.8267874880825166,-3.620141626863142,-5.149582528473672,0
-3.101800613839467,-0.37257666683467616,6.1521777492132115,-5.349835496884436,0
-3.6042054760181124,1.09917821553631,1.0078171222913657,3.4466800893908145,1
-4.065579501571216,0.13010112612365043,1.7391521487251422,0.27789116686357573,0
-2.0928578039996806,0.22715958230794975,-1.9334383843165321,-0.40628519722533163,0
-0.8723760612469,2.195656311949502,-3.0055605064205357,-4.351643778006684,0
-4.062323088180249,1.0606934760433004,-2.132671727292494,2.3367863609941066,0
-1.651887365577628,-0.15275478057129543,3.3287065290362188,-2.415721742279383,1
-4.533703170994119,-1.69461651088124,5.147045581529416,-2.574558738572314,0
-2.8922950397400014,1.8107379835626056,0.6818269567239348,1.5305871050185171,0
-3.339609821380792,0.4758390526360512,-4.583397809747898,2.430868298009197,1
-2.9373268822168686,1.0135527886985982,-5.349673857601848,-0.6677041392782428,0
-4.8302305977565965,1.1375384247271354,-3.4870588256160575,-0.7415093446166585,0
-2.215097676519914,0.9677599617008368,4.141658871168889,0.5752264688876609,0
-3.821877662233195,-1.3068869310432794,-0.010120528696874409,1.5036755306082812,0
-2.143304661010956,1.5378426956470936,0.35993867864013485,1.2810818619057711,0
-3.542024738480565,-1.4991256155205885,0.19703422783596913,-0.23120963957209373,0
-2.86679601831573,1.3005356965543813,-0.39789408423920314,5.805231855995857,0
-3.683503188976898,0.6885262392021154,-3.5555334975592987,-5.084444518487605,0
-1.3879488693077504,0.06641508864049461,3.381686821105661,2.9323385215659377,1
-3.4963077857383835,-0.728238795708321,-4.342203944806742,5.539918136644599,0
-3.134527293407955,1.730895720276009,-2.182446171219447,1.7780102541122647,0
-4.670920915260857,1.2718401565057356,-3.3826701858821058,5.096745672603107,0
-4.995058273408293,-1.088734902373651,4.3926112039994125,6.26528735359235,0
-2.6291483564066316,0.0713004179253609,-3.134560430647484,-2.97833606807313,1
-2.5433229462165183,-2.063758524096501,6.1578927738849965,0.3362717859105846,0
-2.2404819416052586,-0.7313652137867168,5.437644238176024,-3.7195105207409287,0
-4.551325546893544,-1.336778976644561,-2.4717819174695292,-0.7559984264453385,0
-4.588929936378984,-1.5143510726821603,5.100701543210682,3.7485112110404044,0
-2.5189427233429824,-1.41961725274781,0.5938724855332262,0.7633638244988727,0
-3.773898368312264,-1.2114542264856802,-1.151462835729661,3.1296274158830935,1
-3.0063092743025033,-2.0135318151751873,-4.682041918638641,-3.9097746420367745,1
-1.520429508790123,-1.8242551936576694,-3.4179806008964078,3.2573242162811864,1
-2.8992366628196162,1.5459342115451573,-2.3065000958508577,-4.0568622763159565,0
-4.600930649870736,1.5168840518759894,-5.4642684531231085,-5.590016535677274,0
-1.5608034737650764,-2.0785779704056155,4.380828940989274,-4.328212182128619,0
-3.123515571402722,1.6963804926819286,-0.7177848933273046,-5.378227891957824,0
-3.8558703404140955,-1.6084448317897213,-6.14163065765409,-4.036731553244202,0
-2.8514237338637605,-0.9945679025164178,-4.395502897202481,-3.732951915228965,1
-1.7105991084712402,1.235781982224795,1.2488007157639869,5.691543651701324,0
-3.1197813504205674,-2.1580464761241984,-0.28595465070399584,-1.7625913515473668,0
-2.7136249630661413,-1.4510076352229575,-1.8562110808220407,2.655301407234364,0
-1.3732652693537064,-1.9962659573289123,1.808758082210347,1.3866756112292986,0
-3.7829106985784127,-1.0972557578768778,2.6590251107475114,-4.988860936421947,0
-4.0782652865788265,-0.4588591452711661,-3.195690552553288,-5.745549170356488,0
-2.1568461644164767,0.4275666066670043,-1.0810351926742134,-4.06106271453085,0
-4.937460000103471,-1.0315934202020551,-3.751065112697897,5.395435819524304,0
-3.532887070819367,0.6827104670814852,5.676225603416204,-6.1286286005199795,0
-3.152829585843036,-1.9978409739627288,5.098131868351296,5.912119624624435,0
-2.7791298354891594,-1.8665549973051245,4.3933523244312545,1.4296828929611856,0
-5.034351978680453,-1.5115816976628493,0.9023352251051309,-4.351037974678402,0
-2.149882552499356,-1.1356307982857106,2.8860464340700274,4.383168988168166,0
-2.461765409834886,1.3331837474266295,-2.358588732098697,5.896399811593381,0
-2.8241255771182274,2.2003436344800833,-4.084419228913457,-3.522080321941733,1
-1.8897790610570482,-0.6746383176634463,2.9408781027571314,-3.5765385228698783,1
-2.9708068925773405,0.1840620010330678,4.4176306153716345,-3.2442530493569954,1
-2.2656445085678216,-0.5807604039213834,-3.0408512451037057,2.423157977758337,1
-1.0653605583283676,-0.06331353697155473,-5.16966722879953,2.1878916171068914,0
-1.0087490156765604,1.8137588167544831,-0.31016143938193164,3.1873597363280846,1
-2.6322422185105454,1.4070616393779218,4.3419844721259695,0.25210321800429014,0
-3.1633698654243356,-1.6739595431872878,5.6893680291949,1.8939800468547743,0
-4.836990325330522,0.00477719220516537,-0.13482920316517966,-4.5010145622603135,0
-1.7746500807329384,1.5896469338107528,-5.685001315477608,-2.6803823126825055,0
-5.052581659775037,0.5680299453178383,-1.0757166237508224,0.27476801969203013,0
-4.43205710278696,1.4395972566376343,1.4366894980819334,-1.5861018837976673,0
-0.9425839662936291,1.7489569259321165,-6.106956417506728,-3.161424246560723,1
-1.5379291786828535,1.6508425378008562,3.8974000942347375,-1.5343591889381312,0
-1.1766144640153593,-1.4310013639880772,-6.005797720928607,0.19007521318813403,0
-4.567678319671573,-2.108102414215418,-5.020390274899657,3.5522263045469833,1
-1.2252764131220313,-0.9415530270459256,1.2732419009105298,3.313881485141777,1
-3.172520309163569,-2.174555546007641,1.662379437624744,5.3902826613246395,0
-2.85278008911623,-0.4832245791539924,-0.6915817215008015,0.5901666119824203,0
-3.9664781781772627,0.020092086446245272,6.12485194382116,-6.0761454683385585,0
-1.4936894426680398,-1.203747258256988,-2.211800140245737,-0.25373080539527404,0
-4.526417603692044,0.3221958550473132,-4.635628319439972,-5.630378064670128,0
-2.4013163487965645,-0.41743572779585736,0.05104266645075928,-5.140785817909995,0
-3.6854190328120024,1.6461574941688548,0.030307200004585866,5.917457506637239,0
-3.8704381872825895,-1.59611478588439,4.515706745125125,-0.6499504268049776,0
-5.041090927345199,-1.390504616370078,-1.3829882709600314,0.38588453571654036,0
-2.440641086783409,-0.6181521752858288,-2.4944080027944677,-5.8897658231228105,0
-4.281535211970635,-2.053185045942447,2.2612387887231167,-4.002602477900894,1
-4.68934719330288,1.338313756273274,-1.8184640034377306,-1.8983102102972476,0
-3.6166476645992933,1.0238966691244134,-1.7420858304103009,4.42894135113549,0
-2.481286578788651,0.4834739405887749,5.025146453484655,-1.9763122818174743,0
-4.819515501026443,0.17657849975471818,-4.723338036222575,-3.284861466930274,1
-2.750241678507086,-1.3251859109708861,3.8552194578866876,5.487555538924778,0
-3.27301894568399,2.0736422034059516,2.682647820437162,6.189667943316789,0
-3.5356753678920683,0.45408017061882244,0.24074047052387826,0.4176176114862553,0
-3.98764557877866,2.008700159043823,-6.102593347531091,5.371515134825024,0
-3.455109569669549,-1.6167032825994445,-4.920387015075796,-3.2624732096077,1
-4.858275343090051,-0.5887475054748101,-2.771303558846762,-3.8566517896418646,0
-4.814275588615229,-0.7944708395038029,-2.0220627780278386,-2.1612760228543575,0
-2.8268558839533044,-1.6837367812761959,-3.74144439003478,3.223516808352689,1
-2.0195087090334463,-1.0348466568636667,0.052995105554374256,0.3997076285708543,0
-1.0362840071683221,-1.357218960841999,3.3253440004340673,4.324060811235504,0
-4.292513630016057,-1.5066627499253804,3.351957135426402,3.848368033676235,1
-2.499017999622393,0.6743762664819255,-5.095070726845927,6.208020890290833,0
-1.199459275813533,1.0414156858910002,1.9622443801988085,-5.850706598741053,0
-3.574950238096469,-0.9483181042139042,1.2862727788285833,4.482166522472126,0
-3.1811695718856434,-2.008624171602831,-1.0779303287960582,-5.746728112479086,0
-2.1712892924410725,0.2840250860844633,-1.347248248001983,-0.9407109421766311,0
-1.3133534087212335,0.6841763434611479,4.945413696676376,-0.9298046819506132,0
-3.6290747047312166,0.888231626661725,-1.033144323282734,-3.0474037480273655,1
-3.4317782018963587,-0.30706885305968634,-1.859759915631546,0.8263251553385773,0
-2.097299574756986,-0.6117310022249496,-3.0555746751183124,5.900331030117486,0
-4.93984708210474,0.13361211755366043,4.24699512866862,-4.495174691303369,0
-4.253848243034227,1.018562961889351,3.9969355489983522,1.0570765937421962,0
-2.453234581162111,0.5010533621531446,-4.833263170372886,0.8021117875997037,0
-4.269045219109047,-0.0513486634692657,1.229071777069917,3.967719266216462,0
-1.7518123021748209,-1.5419960259521166,-3.0325218424518257,2.046331111303725,0
-2.94937838709435,0.0032566916970027115,4.957790986337032,-3.944161286361093,0
-4.471290017817369,0.7945621145773214,2.7388629481261857,-0.7202404495871573,0
-4.96241794044231,1.5401877359403975,6.2770526316441595,-0.5607773546698,0
-3.475119150089257,0.4468594934020116,5.304811940137802,-5.177742152389325,0
-2.832853968610249,0.8752837704812451,5.620512645762498,-2.3271488598350367,0
-3.209276333673074,-1.2446898418133951,-1.0530092983548274,-3.893032087547466,0
-2.933134363706817,-1.697944251463145,2.578221463039303,-5.436524687648741,0
-3.177072505124756,-0.2821585701179288,-2.02196082887985,1.952569972563217,0
-1.6233593782551479,-1.2019346841096499,3.1213417041772784,4.725916446804038,0
-3.3106951117450736,0.7563086737223257,-1.653597297568318,0.46688846298484066,0
-2.3802773454082584,-1.4157948763934103,-1.646887537937368,-3.0828606082813366,1
-4.386979358273732,-1.7963408497556346,-2.9905815354669225,1.5945213958292959,0
-2.481306701141586,-0.5257506889037422,0.42585474699300363,3.4145683929997075,1
-3.2740233629126045,-0.6213096762047048,5.855504974624293,0.2760702333227165,0
-2.334405457029989,-1.7098399503134112,-5.54249335847412,-0.8905181743461341,0
-1.3416068734073936,-1.5875726573976428,-0.5227937830114024,-5.114614696168153,0
-3.1726615486755625,1.506217802467828,3.1590856771091813,0.09642308811992972,0
-4.937206042037297,-2.075236960526431,1.6195870955644809,1.41223797541996,0
-2.576919656844899,-2.085195163674166,4.635315555639154,-5.822436742222986,0
-4.204026625578581,0.7020195959404911,4.525944388219199,1.8638749261542165,0
-1.8301447098320516,-1.0128990419291612,-2.021863258446979,2.559447843425221,0
-1.5379595163805644,0.2790828826608087,4.873641203338042,3.3184819907262666,1
-3.6765502001919437,1.7378863025749376,5.929201424763925,2.614797153694515,0
-1.244518462925761,2.1809875832611136,-2.5229881892684807,-5.783583349250706,0
-1.682769334134481,0.6487876260766989,-6.218991837517375,2.882458303533899,1
-4.2283896264824685,0.008788486374963433,-0.35619920575780384,-0.17527166551543516,0
-2.030482687902458,-1.8065171930771016,0.2727305301741527,-0.8647439783075948,0
-3.6133811710753627,0.9362927051190164,6.217318281587057,-5.290984279070561,0
-1.056887906722915,-1.524407760702326,-1.857366847495297,-2.6693388870318073,1
-2.840866061158118,0.9233374630819644,-0.04661339006479803,5.265724512648355,0
-4.116061183000262,-0.5263282698661222,-1.2148837983948786,-5.271716855725294,0
-2.560559422765863,-1.3847669653200585,-3.6554673299932476,-3.7916411678641406,1
-3.3857776821523684,-1.0950946526760947,1.0103050128677307,-1.5482049057006533,0
-2.935424652350177,-0.12418915182427082,-0.8993883682311914,2.3834088164577336,0
-3.2823735942497985,-0.7100159608132983,0.8508847246175346,-5.411602290708796,0
-1.3920242367342555,1.8033604777502181,2.8621840035014356,-2.6619667928499133,1
-3.8905244244935444,0.6202799915102264,4.553600373128568,4.2142592882753105,0
-2.9963455881329124,0.8451878664273162,-5.573012508946191,4.441594974722979,0
-1.857880997857035,-0.28462844943861354,-0.9263728080584874,3.7118006094312426,0
-3.703393994431422,1.9676582388434247,6.142994760118774,-4.394372767229331,0
-3.618472676769022,0.6268358264241916,-0.28073145416348755,4.852365388598776,0
-1.4082425658538886,-0.6124895393695355,-2.9727349348585417,-1.0227006205001343,0
-2.747966871702924,0.9037365487156719,-0.47441719739552823,-2.174156700425014,0
-0.9665283663481796,0.9115274868161034,-1.6950065791274342,-4.396735037148199,0
-3.839525978083514,1.6713505813657532,-4.599642494541175,2.434873237665058,1
-2.1017123145400447,1.6548381806739632,-4.388456535123965,-6.171767250400074,0
-4.360301970213369,1.6787852565329184,6.119060330443674,-5.716303149697966,0
-0.9541734946364571,-1.3080683504171935,1.1571882807900549,3.216305547298668,1
-3.742909124069941,-1.609909239123825,1.1955782626953493,6.170032529438749,0
-1.7306890294265114,-1.5119483585266908,-4.7234907870158525,0.6940105859447048,0
-4.412225461849673,-1.2813616304130222,3.1786003166736014,4.930321174626294,0
-4.269710426934703,1.001804027068749,0.7018202052395592,-2.5445057937846354,0
-2.3419943722906975,-1.263009112570915,2.2846125676424434,5.96085559043389,0
-3.254456901678175,1.9854364258715411,-0.16183032584974288,-4.93247455750199,0
-3.1875585634097208,-1.302535162947587,-5.433778727529441,5.4191618321196495,0
-3.647987345978529,0.13362944719219483,3.3324345726692757,-5.06250215512622,0
-4.755587469682643,-2.099772798703424,-5.418122034712733,2.4095990897477995,0
-3.1157290902995562,-1.5961525071061233,4.122165027266058,2.742483073454827,1
-4.632806812099963,1.8522773285353558,2.4777571925839093,5.739563102962591,0
-2.9451906243000052,-0.8105706799992722,-0.7896717899705026,3.216877370373015,1
-2.99614513276812,1.8267541324113812,-3.737789689432746,0.49533824882473176,0
-4.138510067853547,-1.5225097590303078,-5.663629960583131,-1.2022877084895613,0
-2.1951479946602306,1.1626220265610203,1.9761145598107719,2.765913324273458,1
-3.0133864451175656,-0.9902331670259092,1.5669935716384709,0.4710962414672881,0
-3.0931083085537376,0.999846832853994,-2.849153848487469,0.34414124506612787,0
-4.14122912676665,1.066337229894787,-5.144474534392966,1.1589733775817193,0
-2.7370526358802683,1.5811215550906095,4.1126571075098655,1.1738107837300653,0
-1.048679190408313,1.6294326130056556,-0.675099734213954,4.57320092392074,0
-0.888309916562271,0.31315454315084557,-1.6550012287204607,-5.647230487095758,0
-1.7429229300955358,-0.32689293369503214,-1.5903026966710456,5.57844420727801,0
-1.882667635821564,-0.14293940406216255,-4.9517782734833835,-2.0308826109867715,0
-0.9636341715528927,1.7278286420055866,3.422672923641513,3.801974500153599,1
-5.008439699709798,2.1813275624124073,5.766246555941151,-1.229145779211363,0
-1.4933162463542708,-1.4900605426828002,4.818848496550387,0.27809657694506296,0
-3.2206362063838876,-0.1129267431406884,4.012301489640644,-0.017583517794892423,0
-1.2146521906671892,-0.7540324520059749,5.658233148721988,4.134130158742624,0
-1.8163939031328065,-2.019266142069962,5.530813741479547,5.48950782448905,0
-2.5979619055682592,0.3437237719479267,-0.46974323747224833,-1.0077469892395916,0
-4.3346638893536555,1.1249628142344688,-3.3568842377470856,4.228207774866196,0
-1.9917970219093748,0.6791455448986885,0.6105925850869269,-3.5779519009368737,0
-0.9850116150955142,-0.21620749249278237,-1.6567485162825095,1.5845606301562931,0
-3.64291247781595,2.2183785047666746,5.192726767252084,5.055273990831858,1
-2.9196764225273046,-1.8297739416577548,1.5090420177672756,1.748511008802459,0
-2.1063767521244166,-1.9753612667123408,5.75364279425776,1.0751832440076825,0
-4.574032574697286,0.3954891948846697,-6.124290993217603,0.12226732804813611,0
-1.310254693083527,-1.1089857119171156,-2.013153799724316,-3.1421843371098914,1
-3.997560280039715,1.5390179586947381,5.902344451105598,-4.108033014447342,0
-2.0343315729275484,-0.9618201410461735,0.5439632535236196,-0.009039972404702112,0
-1.532680962186479,-1.8521406996662384,-2.697623166197026,2.421210909842757,0
-1.472521491373754,-1.560246085912868,-0.45568021636279443,-5.890705456676951,0
-3.175960599525284,-0.6402398141422998,3.0989503383658663,0.20817578082823385,0
-3.236751638133642,0.8519180509676842,-5.761861911717575,-5.024604691472116,0
-2.4799477921634456,1.7713143962628184,-6.081511316109,0.7232487201393676,0
-2.3585857937152266,0.48092162871979394,0.5677735593563593,1.50614471111236,0
-3.2138798314155266,1.1493053914829225,-4.744043412732598,5.352848385212284,0
-1.6138700977249107,0.4604335118234255,-5.316140242410203,-3.8354696622421764,0
-3.0634998964479703,-1.06203309748254,-2.0804481124295533,-4.195129031722937,0
-1.4309775176880315,0.07121236079868032,3.3618225706961935,4.9377166442396065,0
-3.251078388140736,1.351452036609297,-2.569891618444276,5.191277808213434,0
-4.0587830330128485,-1.017490162560102,5.557858017572525,5.660350408856741,0
-5.021666770625985,-1.6936832257941268,-0.543275284673773,3.183464375320452,1
-1.9896292234666215,-1.732537886752647,1.434336972507606,-3.3591435837151216,1
-4.634925135647316,-2.1546339676660997,4.856268210085438,4.009897882633431,0
-2.934197321510134,-1.7059684965495834,-2.874508148887265,-0.07209720324300584,0
-3.3481191517457525,1.564935002997803,4.057729264099291,5.050999835217056,0
-1.665778680874106,-0.9911598354527502,-3.4120969307030102,5.423713092389163,0
-5.042410413326321,1.8219226108011353,0.7582961333564855,-1.976914400472511,0
-4.240406168221562,0.8944154388300829,-5.244704452418487,-0.04314489183132597,0
-1.358868905624234,0.36166759087109357,0.2634539474125157,-0.8968729467684886,0
-4.577837210904859,0.9054802626109524,4.056074617545302,-3.7883099811840077,0
-4.9950800222777,1.4173289941359815,0.9403551678683426,4.558355269432647,0
-2.4305119234422587,-1.7575108646806772,2.881395372567261,3.752297836687714,1
-1.2070268053988853,-0.8230116717441092,6.193321715733508,-1.0027545471705386,0
-2.2556497649263627,0.12158278149918456,-0.5919507186570536,5.36247943664035,0
-2.55120796049277,2.038495719943643,-4.949363996193523,-3.4442635625276963,1
